city,genres_list,tags_list,user_id
Pennsylvania,"['Soundtrack', 'cinematic thriller']","['""Indiana Jones"" ""John Williams"" ""MIDI Composition"" ""Film Scoring""', 'ascent Uplifting trance filmscore']",74785153
Grand Haven,"['Business', 'Business', 'Indie', 'Electronic']","['""short term loans"" ""cash loans"" loans', '""Spinning Coin"" Albany', 'R&B Soul']",240025997
Altamonte Springs,"['Hip Hop Beat', 'Trap', 'Pop']","['HipHopintrumental Beats beat instrumental instrumentals instrumentalhiphop hiphop hip-hop hip hop hiphopinstrumentals hiphopinstrumental rap sampling sampled sample mpc premier banger dj free download rapper new 2012 old school', 'Brill Kill the noise Slow roast recs codes torro trap roots kastle will bailey', 'guru pop indian kinks ""dave davies""']",63242639
EL Dorado Hills// Folsom,"['betteroffdead', 'Rap/Hip Hop', 'Hip-hop & Rap', 'XXX', 'Mike Stud', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Rap', 'Alternative Rock', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip Hop', 'Rap', 'shadow rap', 'Rap/Hip Hop', 'k camp', 'Hip-hop & Rap', 'Hip Hop', 'Rap', 'Rap', 'Hip Hop', 'boat muzik', 'mad at me', 'russ', 'Hip Hop', 'Tear$', 'Rap/Hip-Hop', 'russ', 'Hip Hop', 'Hip Hop', 'ZOMBiE', 'Electronic', 'Shadow Rap', 'R&B & Soul', 'Trap', 'Pop', 'babyjesus, ', 'SESH']","['""meechy darko"" lsdarko ""zombie juice"" jewice ""erick arc elliott"" ""erick architect"" zombie ""flatbush zombies""', '""Hip Hop"" ""my moment"" ""no effort"" ""tee grizzley"" Detroit', '""ALEX JORDAHL""', '""Mike Stud Wall Street"" ""Sunday Studday"" ""Mike Stud hip Hop"" ""Hip Hop"" ""Wolf of Wall Street"" ""Wall Street"" Rap Remix Anthem ""Wolf of Wall Street Anthem"" ""Wall Street anthem"" ""Wall street soundtrack"" ""Wolf of Wall Street Sound"" NEw SundayStud Summer ISBH', '""Young Thug"" ""Feel It""', 'SMOKEPURPP LILPUMP RONNYJ NEW ""GEEK ALOT"" AUDI ""FINGERS BLUE"" ESKEEEETIIIT', 'tyga ""vince staples"" playboy', 'Tyga Bugatti Raww Hip Hop Rap Hello Im Ballin', 'Tyga Bugatti Raww Hip Hop Rap Mercedes Baby 24Hrs', 'Tyga Bugatti Raww Hip Hop Rap Lil Porsche', 'Tyga Bugatti Raww Hip Hop Rap Forever on Fire', 'asap rocky same bitch trey songz songs', '""kill yourself""', '1hunnid kcamp ""fetty wap"" atlanta ""service pack""', 'GRAPE AWGE MARGIELAA MIGOS A$AP', '""hi bich"" ""mike stud"" ""mind games"" bhad bhabie msh mike stud ynk', 'tyga kronic ""bend ova"" ""lil jon""', 'try it diemon ""Hip Hop""', 'Tears Post PostMalone ""Post Malone"" FKi prodbyfki Hip Hop ""Hip Hop"" 3', 'we should all burn together ed sheeran diemon pink elephant', 'flatbush zombies y meech erick architect zombie juice', '""kill yourself""', '1400 800 ALLTY2', 'Pop']",118981016
ST.PETE,"['Hip-hop & Rap', 'Alternative Rock', 'Future Bass/HipHop', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Megan Oh', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Trap', 'Skrillex', 'Rock', 'Hip-hop & Rap', 'Country', 'Hip-hop & Rap', 'TWERK']","['summertime', 'Rodeo Juvenile Music Rap Vibes High Wedo ""Josiah Odin"" ""Young B"" Florida Miami Tampa Clearwa GA California LA ""Rodeo RE""', '""Future Bass"" ""Antic Outlaw"" J-Link Remix ""Take You There"" ""Take You There J-Link Remix"" REMIX 2017', '""Hip hop"" rap trap hype spaz AshLaDash', 'AshLaDash ""Heaven or Hell"" Rap ""Hip Hop"" LYRICAL', 'link lew Hit ""Hip Hop"" rap goodmusic fl flori stpetersburg New newmusic tribute oldtimes search vibes', '""Astronautic Love"" ""Hip Hop""', 'soundcloud:source=android-3rdparty-upload', 'New', 'Music Hiphop ""Josiah Odin"" Lyrical Rap', '2017 rapshogun RONIN SAMOAGOOD FREEDOWNLOAD realhiphop barsfordays', '""Hip Hop"" classic boombap RONIN SAMOAGOOD realhiphop rapshogun free 2017', '""Watcha Tryna Do?"" Sully ""Double Eff"" StayUp DoYouStayUp? ""Fetty Wap"" ""Hot New Hip Hop"" New 843 Trending ""Gucci Mane"" ""Lil Uzi Vert"" ""Shy Glizzy"" ""Wiz Khalifa"" ""Kodak Black""', 'Soul Storytelling', 'SuicideSquad', 'Reggae', '""DEADMAU5 #Snowcone #realhiphop"" ""bars #remix"" Samoagood Mau5trap ""Hip Hop"" FREE FREEMUSIC FREEDOWNLOAD listennow soundcloud freebie ""2016 #triphop"" dj', '100BPM MIDTEMPO BASS 2015']",233914778
Boston,"['news', 'StarTalk Radio', 'Indie Rock']","['""talk show"" ""talk radio"" ""gordon deal"" obama gun ""2nd amendment""', 'StarTalk Science Politics ""StarTalk SoundBite"" ""Neil deGrasse Tyson"" ""Bill Clinton"" ""Decoding Science and Politics with Bill Clinton"" White ""Moon Rock"" ""Oval Office"" NASA Moon ""Space Program"" Republican Democrat']",165388705
Kansas City,"['Christmas Holidaymusic', 'Christmas Holidaymusic']",[],109486498
"Boston, Texas","['unicorns', 'electronic', 'Dance', 'Dance', 'Dance', 'dance', 'Dance']",['eletronic'],54829475
New York,"['Business', 'Business']","['""cash loans no checking account"" ""cash loans"" ""no checking account loans""', '""short term loan"" ""cash loans"" ""payday loans"" ""payday cash loans"" ""short term cash loans""']",298525092
El Monte,"['Alternative Rock', 'Hip-hop & Rap', 'New Wave', 'gorillaz', 'xxx', 'ugly god', 'Hip-hop & Rap', 'Anime', 'SpaceGhostQueef', 'Hip Hop', 'FACTS', 'Hip-hop & Rap', 'Hip Hop', 'Hip-Hop', 'Hip Hop', 'Members Only', 'Electro House', 'Hip-hop & Rap', 'Hip Hop', 'Hip-hop & Rap', 'Odyssey', 'russian', 'Samles', 'Ww', 'indie', 'dance', 'Trap', 'Melodic House', 'Electro House', 'remix', 'Glitch Hop']","['17', 'Wave House Electro Japan witch-house', '""clint eastwood"" ""del the funky homosapien""', 'imrealugly ""i beat my meat"" ""part 2"" pt2 2 ""i beat my meat part 2"" ""i beat my meat 2""', 'SpaceGhostTwerk', '""KANYE WEST""', 'superduper superduperkyle superdupercrew sailingteam ""lil yachty"" ""lil boat"" king', 'Rap R&B', 'Instrumental', 'Home Chillwave Vaporwave Ambient 2014 Synthwave Album', 'Trap ""Future Trap"" ""Chill Trap"" Beach', 'vaporwave', 'Wax Limousine Scrublife Mixtape', 'dance russian katyusha veraclay techno female song', 'House Electronic', '""The white stripes"" ""The Glitch Mob""', 'electronic dubstep ""Drum & Bass""']",188932516
Chicago,"['psychobilly', 'rockabilly ']","['psychobilly rockabilly punk blues rock', 'psychobilly abilly rock roots punk country']",71106982
San Francisco,"['Pop', 'Broken', 'IfYouJustBelieve', 'SleepWithYou', 'EverythingAboutYou', 'IntoTheGreatUnknown']","['JackTrudel KerenGaiser', 'JackTrudel KerenGaiser', 'JackTrudel KerenGaiser', 'JackTrudel KerenGaiser', 'JackTrudel KerenGaiser']",113533353
Amarillo,['audiobook'],[],110698926
Newark,"['Throw Aways', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Trap']","['""Hip Hop"" club jersey spanish claudio', 'Trap ""Hip Hop"" ""East Coast""']",211657141
L.A,"['Anomaly', 'Trap', 'Dance & EDM', 'Pop', 'Dance & EDM', 'Trap', 'Dance & EDM', 'Dance & EDM', 'Trap', 'Future House', 'Trap', 'Souluptuous Booty Bass', 'FLUX HOUSE', 'Dance & EDM', 'Pop', 'Electronic', 'Progressive House', 'G-House', 'Electronic', 'House', 'Electronic', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Trap', 'Electronic', 'House', 'Dance & EDM', 'House', 'Trap', 'TheMythOfNYX', 'Tropical House', 'Deep House', 'GuitarHouse', 'Moombahton', 'Deep House', 'Trap', 'Hip-hop & Rap', 'Electronic', 'House', 'House', 'Dance & EDM', 'Deep House', 'Future Tribal ']","['Anomaly', 'Bass 808 Edm Dance', 'FutureBass Future ""Future Beat"" ""Future Bass"" Chill ChillTrap MiddleChild ""Middle Child"" Edm Idm Electronic Dance 2017 Chillstep Bass ""Bass Music"" Ambient Deep Melodic ""Future Trap"" ""Future Dance""', 'Electronic Indie ""Lick Twist"" Dance', '""Future House"" dance atomicsky LAR3S shadows edm', 'Trap Edm Dance Remix Remixes Lodato Radio Billboard ""Anne "" Marie Alarm DJ Mashup Bootleg', 'Dance', '""Trap Moombahton"" Trap Moombahton Funk ""Deep House"" Madonna Pharrell', '""Future House"" Future House Deep', 'Chillout', 'Trap Glitch Mid-tempo Mix ""Booty Bass"" ""Dungeons and Dj\'s"" Soul', '""FLUX PAVILION"" ""BASS CANNON"" BOOTLEG ""BASS CANNON BOOTLEG"" HOUSE DANCE EDM TRAP ""A LITTLE"" RAVE SHUFFLE ""BASS HOUSE"" ""GUTTER HOUSE"" ""Electronic Dance Music"" TECHNO PLUR IMAG', 'Older Lodato Dj Pop Edm workout Gym Dance', 'remix Chill Edm Dance ""Alex Sloane"" EACB', '""Coldplay "" ""Fix You"" EDM Dance Progressive House ""Progressive House"" Bootleg Remix Adam Rich', '""BASS HOUSE"" ""Gangsta House"" House ""Deep House"" ""Trap House"" ""Hip Hop Remix"" ""Rap Remix"" ""YG Remix"" ""Drake Remix"" ""Why You Always Hatin Remix"" ""BEAUZ Remix"" ""Rich Chigga"" ""Rich Chigga Remix"" ""Keith Ape"" ""Keith Ape Remix"" ""Dat Stick Remix"" Dreamix ""BEAUZ Dreamix"" Kamaiyah ""Kamaiyah Remix"" ""y u always hatin"" ""y u always hatin remix"" g-remix ghastly jauz', '""French House"" Edm', 'House Dance ""Deep House"" sophiamina UK DSR Remix', 'remix KRNE trap future alexanderlewis', 'chainsmokers halsey ""remix "" bootleg bigroom Electro house festival', 'flume illenium ""tove lo"" Remix ""say it"" ""future bass"" Melodic ""melodic dubstep"" vibes Chill Summer skin ""adventure club"" vanic odesza ""jai wolf"" ""louis the child"" skrillex hipster emotional', '""Progressive House"" Ninety9Lives Music No Copyright Ninety9 Lives 99 99L Ninety 9 Golden Gun Slam Dunk The Funk Darkness Falls Nathan Brumley EDM Progressive House dance ssundee electronic', 'futurebass ""chill trap""', '""Electro House""', '""Triston & Dave-PL"" ""Warmth Music"" ""free music"" ""Love Life""', 'Marshmello Summer Ruux ""Captain Munch"" Remix Trap ""Happy Trap""', 'Tropical Bass Beat Chill Chillout Club Dance Deep ""Deep House"" Dj Drums Free Edit Experimental Electro ""Electro House"" Mix Music Instrumental Piano Pop House Coldplay Teardrop Waterfall Remix Strings Progressive Guitar Elguitar', 'BURN', 'Jojee NewImmunity Guitar Electronic EDM Rock Dance Remix', 'Trap ""Dance and EDM"" Tropicana Bootleg ""Valentino Khan"" Wiwek OWSLA ""Van Nostrand"" ""Jungle Terror"" dembow Dancehall JOYRYDE EDC ""Las Vegas"" 2016', '""Chris Dogzout"" ""Peace Attack"" House Club ""Future House"" ""Paolo Errico"" SS16 ""Fashion Week""', '""the chainsmokers"" tritonal until you were gone remix Trap ""heaven trap"" music furbzz edm dance ""Hip Hop""', 'trending ""gangstuh rap"" gang ""west coast"" dope rap ""real shit"" hard filth bass edm Dope', 'Electronic Bellizzi', '""Deep House"" House', '""bob sinclar"" varunmusic varun classic remix ""progressive house"" ""swedish house"" edm axwell ingrosso alesso ""world hold on"" stonebri festival edc insomniac ""big room""', '""Deep House"" nottemusic notte NOTTE vijayandsofia capo corsica Melodic ""groove #summer #blondkid""', 'House EDM ""Future House"" ""Electro House"" Tribal Jungle Terror']",222609848
Texas,"['AC Jazz Ensemble November 2014', 'Concert Choir', 'Concert Choir', 'Concert Choir', 'Concert Choir', 'Americana ']","['""Neil cribbs"" windrider armadafm acoustic live music radio folk rock Atlanta Americana singer/songwriter']",77177269
Houston,"['afrobeat', 'newsoung PlusCo', 'Liberian music to the next level', 'Liberian music to the next level ', 'Dancehall', 'Liberia', 'Newsound PlusCo', 'black diamond', 'Newsound PlusCo']","['soundcloud:source=android-3rdparty-upload', 'Drake Vibes Jamaica Ghana African London Maker ""New Nyle"" Souferior RFM Salone Conscious Time ""West Africa"" Hustle Jam New October ""Sound cloud"" Unity', 'MAGIC! SEANPAUL ENRIQUEIGLESIAS Dancehall SOCA AFROPOP BAILANDO', '""j youngkonde"" ""d square"" dyddycool']",80724424
"Las Vegas, NV","['soccer', 'creativity', 'perfumes', 'City', 'Guggenheim Museum', 'Art and Culture', 'Podcast', 'Learning', 'News', 'soccer', 'Talk Radio', 'news', 'soccer', 'thismorningshow', 'Podcast', 'SOCCER', 'Thismorningshow', 'soccer', 'thismorningshow', 'soccer', 'thismorningshow', 'thismorningshow', 'news', 'thismorningshow', 'thismorningshow', 'James Lohan', 'thismorningshow', 'soccer', 'Healthy Living', 'soccer', 'soccer', 'soccer', 'soccer', 'soccer']","['usmnt mls soccer', 'Business ""Barnet Bain"" Author ""book of doing and being"" ""what dreams may come"" film producer ""eckhart tolle"" ""donald sutherland"" teacher ""social media"" amazon ""Eric Espinosa"" TED TEDxLA podcast ""Chris Denson"" ""celestine prophecy"" millenials marketing ""fast company""', 'car-sharing business', 'Urbanism Urbanist Monocle Polite Etiquette Manners', 'Registrars Loans Art Interview ""Art Week"" ""Art and Culture"" ""Constantin Brancusi"" Museology WNYC', 'Poetry', 'Freakonomics ""Stephen Dubner"" NextMarket ""NextMarket Insights"" ""NextMarket Podcast"" ""Michael Wolf"" podcast podasting business podumentary ""Podcast Project""', '""intelligence Squared"" ""Great oratory"" ""top debates"" ""interesting debates"" ""educational debates"" intelligence2 ""is debates"" iqsquared ""Stephen Dubner"" ""Steven Levitt"" Freakonomics Superfreakonomics ""think Like a Freak"" ""How to Think Like a Freak"" Economics Climate ""Climate Change""', 'Podcast ThisMorningShow ""Gordon Deal"" ""Talk Radio"" ""Talk Show""', 'usmnt mls', '""Talk Show"" ""Gordon Deal"" ThisMorningAudio ""Jeb Bush"" IRS Taxes ISIS Podcast Media Radio GOP California ""Chicago Blackhawks"" NHL ""Stanley Cup"" News', 'usmnt mls soccer', 'Podcast ""Gordon Deal"" ""Talk Show"" ""Talk Radio"" Baltimore', '""Gordon Deal"" ""Talk Radio"" ""Talk Show"" ThisMorningShow Police Immigration Election Baltimore Weather', 'USNT M MLS SOCCER', '""Gordon Deal"" Cuba ""Talk Radio "" ""Talk Show"" podcast', 'usmnt mls', 'thismorningaudio ""gordon deal""', 'usmnt mls soccer', 'thismorningaudio ""gordon deal""', 'thismorningaudio ""Gordon Deal""', 'thismorningaudio ""gordon deal""', 'thismorningaudio ""gordon deal""', 'thismorningaudio ""gordon deal"" immigration cold snow pot ice', 'soccer', '""Dr Alan Christianson"" Carbs Dieting', 'usmnt mls soccer', 'usmnt mls soccer', 'mls soccer usmnt', 'usmnt mls soccer playoffs podccast', 'usmnt soccer mls']",123412943
"Athens, GA","['Learning', 'Podcast']",[],292930011
